COPPos,ID,,,,,
934.2484099,1757.06571,-53.79890625,2888.849812,-855.6118175,1964.032015,0
1007.622262,1931.565407,-58.7867265,2880.698594,-867.2687301,1953.144896,0
908.9049453,1822.981295,-57.78916245,2891.628838,-814.8176489,1861.704286,0
1040.563176,2174.357673,-58.7867265,2880.698594,-846.7973722,1863.490997,0
1028.911793,2339.230173,-67.11700379,2895.709908,-871.1293713,1811.784513,0
1096.809185,2425.398384,-68.55273712,2906.703362,-866.6634624,1772.878574,0
1079.504332,2495.895614,-68.55273712,2907.203362,-863.8605464,1748.529227,0
1104.987631,2603.187726,-67.07931673,2912.535615,-844.8411447,1732.081636,0
1124.09894,2833.309524,-71.71027283,2938.435276,-878.2546408,1722.548448,0
1140.445437,2970.504369,-86.40666376,2945.737362,-932.896137,1735.186426,0
1155.606537,3007.457605,-86.24965589,2939.241473,-941.5119216,1732.368046,0
1157.419056,3122.856465,-85.96180813,2943.749011,-962.4731118,1738.505721,0
1165.835105,3181.204299,-86.01414409,2947.74764,-980.3473283,1753.213162,0
1142.48541,3281.102248,-85.80480026,2953.253122,-1009.777251,1772.227767,0
1131.155986,3336.315814,-85.70012835,2943.255863,-1027.54858,1786.20367,0
1043.182242,3412.095369,-97.8690379,2977.190774,-1113.152623,1861.202719,0
999.3207722,3683.960988,-98.36624112,2989.178325,-1157.146491,1917.926488,0
954.2564998,3788.347672,-98.47532281,3001.677849,-1185.725884,1953.734112,0
861.4612394,3913.436111,-86.87768736,2995.725028,-1227.457872,2019.41597,0
847.4827756,3867.116365,-86.85151939,2999.225713,-1255.010199,2072.066556,0
755.3981589,4084.918057,-87.27020704,3001.714749,-1282.294556,2115.573416,0
688.2485164,4112.810958,-87.45338288,3009.209953,-1274.162399,2143.942459,0
704.9183246,4212.425804,-87.11319917,3004.218861,-1292.166292,2164.215041,0
625.1513848,4332.250971,-86.90385534,3002.724342,-1246.096868,2125.619,0
572.3965311,4393.292417,-87.13936714,3006.218175,-1237.259953,2215.013848,0
558.672908,4444.312789,-99.00740891,3012.664107,-1209.292122,2232.891388,0
510.0912601,4525.09467,-98.9725144,3011.16483,-1160.794928,2307.565179,0
459.4376559,4594.764396,-98.86783085,3006.667,-1188.396732,2391.179918,0
386.5393804,4660.389352,-99.07719794,3015.66266,-1214.683679,2484.273445,0
434.1042996,4673.034987,-98.51017081,2993.174842,-1196.548002,2536.176126,0
204.4440686,4682.539015,-107.7530476,3026.582996,-1184.357182,2607.253953,0
205.0983594,4697.524738,-115.9022162,3022.960778,-1187.745121,2652.725008,0
3.02338986,4808.507797,-116.7396151,3025.004514,-1170.141499,2644.770153,0
2.81399288,4802.511452,-116.6610763,3016.004857,-1148.081229,2656.048724,0
-115.8860025,4871.781056,-116.6891943,3014.448996,-1118.99571,2652.613273,0
-227.7374282,4782.469046,-120.7110106,3016.948901,-1064.452863,2651.48038,0
-252.6149755,4790.709459,-128.3687722,3013.796064,-1038.816659,2656.181973,0
-404.8832181,4777.730531,-129.2969877,2997.750224,-1012.010609,2653.35726,0
-439.8938052,4758.329248,-133.2270258,2993.785739,-971.1918978,2652.097386,0
-531.6180608,4698.903332,-129.6949956,2975.214827,-919.1246103,2644.143546,0
-547.4598028,4667.815105,-130.4181196,2982.768916,-897.0231572,2657.000515,0
-628.5454783,4643.539242,-519.3613313,2815.451744,0,,
-696.8092256,4614.528202,-486.714279,2788.61251,0,,
-715.932858,4592.064038,-473.5838036,2790.29931,0,,
-816.7393939,4409.460653,-461.3983449,2784.843806,0,,
-833.7763514,4397.591242,-463.7255975,2780.728023,0,,
-870.8322827,4397.326682,-448.754545,2776.759323,0,,
-868.191521,4381.546112,-449.7613314,2781.366899,0,,
-908.6194063,4280.508656,-448.5655626,2781.286851,0,,
-763.5310372,4330.19969,-453.7186451,2780.173076,0,,
-785.0706438,4235.862142,-472.4194438,2789.362739,0,,
-872.8132781,4106.263628,-482.1316551,2783.224716,0,,
-962.4359953,3965.65741,-511.1980015,2783.167788,0,,
-696.0808151,3685.33797,-593.5636732,2608.38277,0,,
-757.4498213,3686.369546,-610.6529144,2579.934265,0,,
-757.7792246,3663.426103,-611.3523067,2560.549655,0,,
-706.5634856,3615.069999,-722.6561367,2575.459957,0,,
-559.1433921,3398.27738,-713.1646224,2270.010611,0,,
-555.394904,3412.057978,-516.8748141,2089.741082,0,,
-545.1991469,3424.951078,-382.1131668,2059.458008,0,,
-552.9932368,3444.720785,-408.6991745,2114.193542,0,,
-574.825322,3449.51004,-355.6050868,2137.025726,0,,
-574.825322,3449.51004,-351.0071768,2117.411491,0,,
-589.5114076,3450.496988,-296.1656444,2147.323278,0,,
-577.6656001,3434.486373,-326.0167371,2233.788493,0,,
-562.3449304,3427.056034,-69.29870949,1994.013399,0,,
-698.8380962,3528.251059,0,,,,
-702.2140835,3546.494129,44.02852609,2364.392492,0,,
217.6596703,2155.636765,-523.6774655,3428.526609,0,,
248.9244669,2219.436062,-517.5393962,3438.39989,0,,
264.0687261,2244.173694,-518.3885992,3448.611112,0,,
267.8374861,2268.352525,-509.7537845,3458.101833,0,,
222.6973768,2632.683224,-924.0757693,3687.167448,0,,
224.0436445,2653.645361,-922.1984784,3679.908555,0,,
225.7754057,2668.177379,-923.1470572,3684.30822,0,,
219.6183374,2689.903248,-918.6470916,3665.340108,0,,
312.7791267,2631.537198,-652.7211207,3424.331572,0,,
302.0459531,2637.473444,-560.9169794,3482.006324,0,,
301.5069846,2630.50998,-613.624978,3587.569941,0,,
279.8047992,2643.606636,-644.0215734,3564.322257,0,,
280.7449964,2635.999925,-647.5964765,3578.884088,0,,
269.2963282,2641.707958,-556.068736,3579.272283,0,,
268.7278053,2636.258288,-478.872328,3545.282794,0,,
269.3612663,2639.1997,0,,,,
96.14010485,3047.981242,-1067.63846,3991.257354,0,,
15.66923667,3139.330562,-1110.099483,4085.357872,0,,
37.16822654,3153.106552,-1118.645847,4117.742281,0,,
40.58110809,3153.203378,-1138.662224,4198.294041,0,,
14.38831111,3237.213209,-1145.288941,4223.429922,0,,
86.56673644,3172.164908,-1187.922865,4250.424487,0,,
80.75901776,3169.769374,-1208.98018,4282.48005,0,,
75.90191913,3165.626111,-1230.507161,4320.504321,0,,
69.60897217,3169.105272,-1236.329716,4346.986635,0,,
64.762912,3164.499038,-1219.191694,4352.763695,0,,
50.3087449,3165.881007,-1221.861215,4381.737876,0,,
44.52493239,3167.528467,-1231.007519,4410.371836,0,,
45.94785855,3170.636611,-1215.785224,4428.756721,0,,
39.36684868,3172.559625,-1216.717019,4439.826321,0,,
148.6030281,3080.539141,-1225.228285,4443.464864,0,,
149.0941964,3087.005089,-1226.564477,4448.283016,0,,
-1229.29321,4444.32889,0,,,,
-1233.661367,4461.980702,0,,,,
-1234.088164,4449.810871,0,,,,
-1224.477371,4439.22453,0,,,,
-1225.984748,4435.46421,0,,,,
-1221.983858,4440.961585,0,,,,
-1225.533089,4435.368207,0,,,,
-1226.735662,4439.704544,0,,,,
-1225.95273,4432.283509,0,,,,
-1228.179004,4429.582823,0,,,,
-1227.612509,4424.474862,0,,,,
-1228.013367,4425.920307,0,,,,
-1218.359913,4417.995649,0,,,,
-1223.924841,4424.184754,0,,,,
-1219.782646,4409.248481,0,,,,
-1220.237659,4409.347274,0,,,,
-1227.366017,4391.877239,0,,,,
-1228.301351,4395.249946,0,,,,
184.3012492,2768.44133,0,,,,
-1252.404734,4397.769165,0,,,,
-1252.037034,4394.982988,174.7985196,2755.447497,-238.3795407,3849.184108,0
-1254.818803,4377.175275,167.8125957,2746.536769,-249.7180649,3837.235745,0
-1254.533724,4380.719039,0,,,,
-1257.505327,4375.955747,0,,,,
-1256.816234,4373.552593,0,,,,
-1260.989755,4381.089167,0,,,,
-1264.57304,4393.585569,0,,,,
-1261.127573,4381.569798,0,,,,
-1260.80618,4381.95282,0,,,,
-1259.198661,4379.354449,0,,,,
-1260.806729,4386.466303,0,,,,
-1256.601004,4387.928501,0,,,,
-1256.04973,4386.005978,0,,,,
-1258.175538,4387.368951,0,,,,
-1274.854832,4391.530892,0,,,,
-1272.979907,4389.011814,0,,,,
-1275.782266,4374.969891,0,,,,
-1275.782266,4374.969891,-395.7251023,2630.858487,-253.4939781,3465.066695,0
-1256.993865,4363.461926,-327.2092197,3120.066514,0,,
-1258.396761,4352.751926,-344.8125571,3128.122086,0,,
-1160.893117,4306.811931,-325.7262311,3098.881495,0,,
-1163.481307,4316.471189,-336.4162917,3102.537973,0,,
-1095.662898,4236.614074,-323.6812037,3073.850046,0,,
-1084.395798,4193.04743,-338.7385506,3076.171981,0,,
-1049.815712,4054.143237,-358.3290026,3067.023568,0,,
-1040.507032,4016.79002,-359.4968904,3046.263055,0,,
-1088.428088,3963.363575,-383.7571759,3052.212113,0,,
-1118.005322,3887.844854,-423.5665796,3043.579265,0,,
-1136.247153,3872.4112,-431.6170609,3060.219998,0,,
-1167.310828,3895.36971,-446.0795717,3060.781118,0,,
-1179.959342,3850.249251,-451.0816211,3067.896427,0,,
-570.6503893,3183.05444,0,,,,
-816.582916,3147.736515,0,,,,
-806.2194299,3112.877792,0,,,,
-812.0756454,3111.557086,0,,,,
-806.2973113,3112.088544,0,,,,
-805.8834245,3107.328132,0,,,,
-804.8477905,3105.297741,0,,,,
-793.0031506,3106.316588,0,,,,
-793.049731,3107.537134,0,,,,
-526.1154918,2857.497432,-1256.564698,3468.605553,0,,
-519.2462189,2865.94992,-1260.974359,3467.708397,0,,
-517.5753692,2862.913636,-1269.159824,3463.03285,0,,
-518.7074207,2875.86005,-1267.413855,3463.896074,0,,
-519.069493,2870.42359,-1280.593207,3454.464788,0,,
-528.441174,2873.175551,-1344.83767,3328.590038,0,,
-528.0859288,2871.212086,-1275.372259,3445.466302,0,,
-527.4938873,2874.664055,-1279.469038,3441.218863,0,,
-519.9986743,2879.225163,-1277.033042,3442.787742,0,,
-522.1966958,2887.215435,-1276.845739,3442.324151,0,,
-519.81624,2880.244469,-1339.967785,3316.536648,0,,
-521.9002818,2889.670944,-1343.339244,3324.881302,0,,
-522.5628418,2888.903856,-1344.463064,3327.662854,0,,
-514.0832028,2891.831926,-1342.590031,3323.026935,0,,
-504.7035229,2886.713101,-1347.459917,3335.080325,0,,
-506.8710036,2893.075765,-1344.463064,3327.662854,0,,
-508.7513224,2904.517283,-1347.08531,3334.153141,0,,
-497.4515895,2891.975113,-1340.716998,3318.391015,0,,
-497.1913015,2891.300525,-1337.345538,3310.046361,0,,
-497.8929942,2898.230954,-1274.785403,3437.224639,0,,
-507.3984054,2895.969909,-1272.885293,3439.049536,0,,
-507.5095508,2894.247082,-1274.758326,3443.685455,0,,
-506.7914394,2892.411591,-1267.136674,3447.015832,0,,
-506.8634498,2894.389117,-1279.633147,3448.164739,0,,
-436.7477461,3078.908697,-1269.191949,3451.096514,0,,
-505.6574553,2891.891915,-1275.821922,3453.261711,0,,
-450.0191011,3084.958692,-1280.291215,3460.392969,0,,
-516.2467748,2903.73981,-1271.119673,3462.634115,0,,
-525.0117878,2909.126395,-1271.49428,3463.561298,0,,
-815.9301093,3132.231966,0,,,,
-822.6285599,3142.229036,0,,,,
-821.2184409,3146.166883,0,,,,
-837.1661007,3152.662512,0,,,,
-838.8972738,3157.398666,0,,,,
-849.581902,3167.242125,0,,,,
-845.7593065,3173.316582,0,,,,
-843.8461017,3187.163977,0,,,,
-759.2383873,3075.630017,0,,,,
-752.9439722,3083.025795,0,,,,
-757.3650226,3090.897586,0,,,,
-755.1897321,3079.139794,0,,,,
-758.5400103,3093.163687,0,,,,
-758.5847951,3094.439859,0,,,,
-749.2250781,3087.502733,0,,,,
-751.4049122,3095.908461,0,,,,
-734.0827511,3107.489583,0,,,,
-846.012499,3230.00932,0,,,,
-856.6129219,3228.952449,0,,,,
-859.2942121,3238.945919,0,,,,
-531.7178603,3003.684177,-1394.137945,3627.571028,,,0
-50.50726423,2893.55923,0,,,,
-50.08840648,2869.562885,0,,,,
-256.7038234,3671.035705,-1172.655966,3855.518419,0,,
-950.7623114,3888.560964,0,,,,
-223.926043,3661.158441,-1111.630194,3940.09241,0,,
-224.1702372,3665.15098,-1138.060854,3927.759477,0,,
-223.6818489,3657.165901,-1158.560036,3956.418309,0,,
-223.132412,3648.182688,-1165.057083,4003.722284,25.18478145,2885.89011,0
-1200.295658,3986.866854,-111.8104002,3278.083883,0,,
-1269.047841,3991.036182,-124.6601679,3291.525417,0,,
-1270.895654,3978.542493,-124.2895506,3291.038226,0,,
-1281.602384,3980.392108,-137.9933206,3324.35339,0,,
-137.7884467,3326.362506,0,,,,
-105.9199725,3033.15116,-570.9344664,5432.078593,-722.8755939,4692.259438,0
-106.2689675,3043.145068,-684.6183051,4749.9438,-1494.116855,3619.547259,0
-133.4753253,3057.087558,-669.6910798,4788.744356,-1493.894775,3615.196457,0
-133.1699896,3050.09422,-646.7479957,4831.01347,-1512.861892,3601.78794,0
-105.3615805,3017.160907,-645.7133298,4824.090359,-1555.202255,3661.717461,0
-105.6407765,3025.156033,-637.4397384,4844.869029,-1563.003109,3632.542139,0
-132.8646539,3043.100883,-635.5720725,4854.126059,-1530.49383,3605.617511,0
-159.6246665,3045.820081,-634.2939025,4867.932393,-1523.069939,3588.127919,0
-188.0905503,3075.253314,-637.6720792,4877.028442,-1489.129204,3421.184903,0
-159.4676587,3042.824192,-658.3700134,4894.376505,-1517.240207,3489.413583,0
-131.9050274,3021.121822,-635.88641,4894.797541,-1541.938614,3463.25083,0
-104.5239926,2993.175527,-640.7951457,4900.62694,-1549.66661,3480.608194,0
-104.9776861,3006.167608,-618.0967641,4904.53215,-1598.311798,3397.189891,0
-78.42613713,2994.973346,-640.153814,4920.649836,-1590.473466,3332.894555,0
-103.743116,3238.430586,-646.779056,4929.85993,-1610.68786,3287.805255,0
-26.61795667,3230.74848,-650.100026,4930.468484,-1639.295623,3272.425936,0
16.2367944,3086.22391,-650.9845116,4925.580428,-1602.880698,3279.682707,0
66.71564386,2995.445706,-651.3015702,4941.209776,-1588.096019,3228.157811,0
89.8889552,2945.231348,-655.0087617,4936.297883,-1567.101708,3221.872343,0
111.0514761,2890.708637,-654.934857,4935.803375,-1545.406009,3213.553272,0
143.5404163,2845.06345,-647.6301456,4940.957847,-1531.395248,3183.135241,0
162.8078883,2810.428582,-647.7040503,4941.452355,-1521.216005,3159.746961,0
170.8327159,2774.102839,-651.7807653,4939.013002,-1498.487912,3109.674436,0
194.4432803,2764.550368,-650.9678136,4933.573415,-1504.403455,3168.51704,0
191.4870921,2738.770051,-657.1472564,4928.994309,-1462.752867,3109.75553,0
225.8814707,2721.500853,-656.0744528,4916.412869,-1418.821694,2968.753921,0
236.8368204,2704.349189,-653.5426239,4896.770434,-1397.723721,2922.332144,0
250.0666314,2706.914396,-652.0692715,4908.524579,-1390.667437,2906.869488,0
261.7927907,2697.477989,-652.5627938,4887.512666,-1379.005445,2883.635702,0
273.3310191,2685.937925,-657.7146834,4908.476905,-1374.683261,2875.729338,0
299.4403521,2687.300759,-632.4484824,4876.269454,-1371.356659,2836.965964,0
323.5033804,2678.394741,-608.4941152,4852.649163,-1344.119344,2783.519769,0
334.3034358,2664.863729,-606.6014854,4838.273213,-1413.768732,2802.356066,0
345.9811942,2659.674882,-623.1023174,4852.168214,-1384.61521,2744.658089,0
348.5136809,2680.515424,-620.7074483,4842.447668,-1382.091897,2663.705563,0
348.3067734,2681.550947,-608.5559028,4840.32274,-1351.383178,2580.860563,0
350.2135223,2698.440736,-600.0433192,4821.402972,-1327.749918,2454.176658,0
349.7175494,2694.472898,-591.7768803,4815.90663,-1282.910233,2535.117881,0
351.30928,2706.362743,-577.296562,4805.091752,-1294.12764,2416.648559,0
318.6285901,2842.142426,-572.0681748,4783.254516,-1280.260416,2438.576223,0
329.3144549,2722.217704,-531.7996109,4794.764648,-1347.61411,2396.804061,0
318.1997965,2740.810145,-526.585661,4660.633574,-1349.001881,2227.797087,0
292.0104845,2741.879058,-515.556153,4549.182786,-1313.027756,2072.602455,0
280.1053658,2750.153072,-502.0562531,4406.49118,-1350.501217,2005.462022,0
256.8625965,2765.466526,-575.8815601,4374.254728,-1331.103665,1978.287533,0
245.749643,2781.96414,-482.9837377,4215.274778,-1302.593503,1951.316628,0
246.0809459,2788.453563,-479.7208844,4181.934932,-1329.298359,2074.972763,0
225.8108704,2824.735426,-516.779112,4088.265203,-1314.749073,2012.289281,0
227.2421226,2834.13826,-509.3882437,4016.245657,-1302.620864,1979.908744,0
217.0564397,2864.357663,-543.8408598,4019.004271,-1272.237096,1882.281439,0
219.0666864,2881.228651,-545.5102122,3985.959814,-1266.594679,1873.951462,0
218.7401917,2876.746618,-554.1699084,3962.662426,-1356.020577,1866.402206,0
-1299.788107,1703.430913,0,,,,
-1281.592542,1651.407636,0,,,,
-1267.896515,1632.462198,0,,,,
-1256.216234,1616.868034,144.0592297,3006.145868,-586.6752954,3895.995128,0
-1277.984756,1619.987336,135.0164003,3070.479529,-525.1001099,3736.281423,0
-1266.203178,1603.244861,-202.2393294,3293.493918,0,,
-1268.219594,1592.673741,-293.8471479,3247.159957,0,,
-1263.959795,1586.513918,-294.1771442,3208.903332,0,,
-1251.53507,1583.041433,-282.9226605,3175.995842,0,,
-1263.008704,1586.457762,-279.7510187,3169.411314,0,,
-1279.775735,1595.379726,-239.1232554,3212.62419,0,,
-1285.529256,1607.800784,-187.79336,3154.697372,0,,
-1302.54096,1605.026748,-179.7753223,3126.517956,0,,
-1315.205036,1638.791639,-167.9321851,3086.089957,0,,
-1319.70549,1645.386278,-150.6637039,3048.921694,0,,
-1317.247425,1641.624891,-138.6804411,3029.466898,0,,
-1325.74325,1652.116362,-121.4106993,2990.139865,0,,
-1331.029736,1673.420813,0,,,,
-1341.866991,1717.45389,164.2795731,3372.714852,-378.4867502,2482.936236,0
-1367.13059,1750.378054,150.8798014,3376.48055,-373.9314324,2448.767073,0
-1387.501373,1812.899058,131.2977556,3353.089634,-371.607466,2420.802276,0
-1416.672564,1879.987991,123.1636118,3348.241977,-370.641332,2411.859182,0
-1406.089275,1919.82163,99.66425137,3339.020466,-385.7491069,2424.077057,0
-1416.337919,1954.468167,98.40877391,3328.759219,-379.3606152,2390.210225,0
-1455.163897,2032.395202,116.1336096,3313.885389,-394.198996,2350.082158,0
-1457.111015,2056.087766,111.7106103,3314.914097,-391.0790079,2339.469218,0
-1487.145815,2119.309203,107.6976232,3313.496592,-388.659815,2277.950471,0
-1535.968988,2161.756718,115.0181499,3290.90953,-377.0501776,2227.804341,0
-1506.600769,2244.704089,115.0617693,3291.908578,-360.2839388,2186.408197,0
-1554.399806,2393.565801,107.9413281,3287.740989,-340.7646405,2139.240603,0
-1571.601354,2466.919979,98.67742658,3279.88504,-312.2144329,2096.922969,0
-1585.088125,2562.609718,86.00396724,3274.387406,-273.0834925,2035.398256,0
-1622.914739,2671.435862,79.31060476,3268.825652,-244.8825528,1970.820594,0
-1616.753025,2686.155732,79.20155629,3266.328032,-232.0050767,1941.505535,0
-1620.513238,2720.2108,83.90252937,3271.715474,-222.3984922,1929.830094,0
-1622.292154,2827.835212,80.11598648,3225.516624,-170.8279902,1846.492084,0
-1539.008128,2956.407107,80.15087934,3225.515711,-173.4287121,1812.393976,0
-1520.832521,2952.812111,64.79659993,3225.086133,-184.7700418,1764.544643,0
-1555.371452,3052.588352,64.9056484,3225.583754,-185.6695338,1768.970928,0
-1547.319603,2972.373302,51.93045109,3226.093551,-244.4081026,1821.644016,0
-1534.487889,3011.602052,51.80830285,3223.095683,-250.1485631,1807.220515,0
-1510.825795,3030.247748,51.8606521,3228.094769,-257.4556859,1808.254577,0
-1542.646965,3041.022756,51.8955516,3231.09416,-264.84618,1813.750913,0
-1433.624425,3116.780098,52.05259933,3237.591418,-270.8790797,1816.004577,0
-1460.122755,3163.2355,51.80830285,3222.595683,-276.245392,1814.553237,0
-1399.023001,3153.497389,51.87810185,3233.594464,-292.5621404,1817.153442,0
-1358.883431,3178.004228,51.91300134,3229.093855,-284.807478,1812.585597,0
-1361.322212,3183.48173,51.84320235,3227.095074,-294.0911174,1804.311842,0
-1381.258921,3190.200255,51.96535059,3246.592941,-310.8058798,1814.355084,0
-1376.741666,3178.542203,51.79085311,3247.095987,-311.523874,1813.879854,0
-1378.972678,3184.110792,103.6864047,2969.190147,-306.0268164,1777.753469,0
-1385.110295,3197.788733,73.65492913,3024.33715,-192.9778442,1581.885474,0
-1392.548225,3213.625724,73.65492913,3024.33715,-176.5632284,1615.969028,0
-1397.417534,3225.130698,103.6166057,2967.191365,-166.2907128,1640.245733,0
-1402.982174,3236.878223,103.7213042,2970.189538,-160.657941,1654.477358,0
-1417.532315,3267.059165,128.9389091,2953.186543,-160.0778202,1713.595683,0
-1411.657551,3290.286349,129.5059611,2966.17417,-156.753798,1723.278572,0
-1442.61124,3359.122454,130.1602519,2981.159893,-159.9669465,1770.680455,0
-1435.642667,3382.698131,130.0293937,2978.162749,-156.3055105,1789.990776,0
-1504.656883,3368.053391,130.2474907,2983.15799,-79.18870907,1759.65221,0
-1467.782048,3537.496621,82.35792525,3045.204772,-340.5243298,1851.706527,0
-1479.647777,3565.048495,130.4219682,2987.154183,-341.2182615,1855.642009,0
-1486.603874,3580.56505,-25.31964333,3002.781925,-341.7816669,1858.586046,0
-1493.906,3598.10273,-26.69288607,3040.709778,0,,
-1517.680693,3583.116991,10.36596511,3095.914815,0,,
-1511.458385,3640.614752,79.56357089,3201.062402,-345.2513249,1878.263454,0
-1518.889502,3658.099003,110.2496702,3268.522376,-345.9089241,1886.263183,0
-1516.017639,3651.712976,123.7338319,3275.638042,-346.3657657,1889.73324,0
-1522.139641,3666.492797,22.93445729,3372.098215,-350.8622951,1919.881415,0
-1520.145896,3661.907497,32.1389325,3399.042731,-342.5626453,1911.862706,0
-1522.081033,3667.058187,156.3992874,3370.303177,-336.665794,1916.548069,0
-1521.116408,3664.752179,52.56269485,3442.734925,-329.6598269,1920.84818,0
-1526.203402,3676.714033,157.6682978,3413.27172,-316.7097388,1939.679127,0
-1527.222287,3679.538679,158.6143618,3434.240683,-307.3967907,1917.383083,0
-1526.28991,3677.219314,-3.225369411,3457.477983,-300.3271936,1926.969462,0
-1523.077906,3669.350837,-2.402837018,3475.450822,-290.1090457,1972.022183,0
-1526.219526,3676.707354,-0.344750292,3502.638601,-283.4223142,1998.895347,0
-1528.396522,3681.757863,10.82390612,3545.920076,-287.0109697,2057.203155,0
-1520.895022,3663.761653,17.14133351,3557.687627,-287.6417935,2067.670409,0
-1525.200642,3673.882708,7.546501366,3586.573297,-288.9915085,2092.612486,0
-1516.454523,3653.155353,185.6879727,3543.137589,-307.8647112,2155.900505,0
-1518.895389,3658.637678,161.9151659,3708.466999,-319.6829754,2183.640159,0
-1497.41105,3648.752873,152.0445689,3637.610891,-353.9165266,2252.102253,0
-1493.128294,3638.08278,152.5544335,3632.086744,-364.6098325,2255.54125,0
-1489.562274,3629.279847,-25.48272621,3780.673316,-399.4924485,2284.928167,0
-1485.362811,3618.035581,-81.04235944,3820.666194,-385.4152577,2316.14954,0
-1483.149501,3613.000011,-99.45479386,3843.297474,-454.8406885,2339.499595,0
-1483.687053,3614.400381,-74.76802253,3823.841608,-509.140623,2354.830565,0
-1482.692711,3611.566599,-74.22865014,3813.513629,-554.221614,2338.656883,0
-1458.083817,3599.28683,70.7504117,3641.623837,-621.3260969,2332.822492,0
-1482.894209,3609.670266,16.02224615,3736.540914,-659.8443972,2306.109879,0
-1522.061764,3613.721126,54.38666226,3578.186527,-699.1600067,2287.424858,0
-1507.805873,3589.262295,36.59696895,3583.695995,-748.1795805,2261.904922,0
-1477.072987,3560.60647,9.1224847,3599.117068,-777.5209619,2248.372909,0
-1477.789723,3562.473631,-5.121955816,3582.904125,-782.1274756,2237.197071,0
-1466.839083,3552.41569,-11.43401126,3617.370763,-793.4467484,2242.067809,0
-1463.944946,3537.153647,93.42779434,3518.429118,-804.8247606,2240.24852,0
-1462.16433,3515.945001,81.52480296,3538.476624,-808.4239677,2256.939776,0
-1460.756053,3510.749033,8.933015473,3424.678447,-809.2494441,2257.704271,0
-1451.853189,3481.018742,9.299509362,3413.679361,-810.2392336,2258.41058,0
-1440.213247,3414.929807,22.79326781,3376.772115,-802.1924322,2267.152263,0
-1439.601684,3415.057209,22.74097172,3345.282166,-804.0068464,2274.429481,0
-1296.216874,3376.760403,22.81080527,3327.786887,-807.7046153,2284.740728,0
-1296.933609,3378.627563,-20.99912107,3437.861708,-807.1688561,2280.708709,0
-1387.26416,3307.776201,-23.57825752,3416.066382,-803.4020417,2272.003742,0
-1367.843257,3300.697845,-23.31648803,3408.069123,-804.594206,2272.642198,0
-1365.238019,3265.418938,24.82288659,3334.402409,-806.253084,2278.918953,0
-1337.06243,3255.381687,24.73563054,3330.403628,-805.3545469,2276.068401,0
-1333.984248,3246.924453,-9.796605981,3356.657572,-809.0178456,2288.501242,0
-1143.288493,3228.547107,-4.132336726,3367.600215,-808.3612305,2286.620985,0
-1096.187976,3183.561044,-19.80211829,3355.37778,-807.3935429,2282.739802,0
-1179.870323,2886.786502,-6.411471442,3356.523092,-562.2264854,2254.967268,0
-1037.896952,2723.864948,-12.47146279,3349.79279,0,,
-1045.931659,2682.290895,4.646253723,3382.307754,0,,
-1031.179702,2667.317959,16.71828681,3384.771799,0,,
-1023.860535,2652.288695,18.22196351,3368.879446,0,,
-1054.192523,2716.982252,4.993543167,3369.052616,0,,
-1006.901871,2659.00175,16.29070285,3360.27553,0,,
-1001.999077,2654.184434,14.93272051,3264.334624,0,,
-998.3039171,2646.229692,-11.17607952,3348.562472,0,,
-673.8948738,2649.815346,0,,,,
-558.8714188,2694.925254,0,,,,
-549.83056,2689.2575,0,,,,
-548.9579283,2688.685252,0,,,,
-622.9587298,2621.129045,0,,,,
-628.6417172,2622.313454,0,,,,
-638.7831897,2610.279377,0,,,,
-639.9982845,2599.616285,0,,,,
-635.4723646,2592.811681,0,,,,
-638.1563467,2554.421684,0,,,,
-732.3206967,2592.010161,0,,,,
-642.1282726,2525.283584,0,,,,
-721.3152403,2571.47447,0,,,,
-729.8257795,2583.430443,0,,,,
-718.2077424,2569.039405,0,,,,
-654.1871033,2529.037085,0,,,,
-650.1139571,2531.646874,0,,,,
-645.2280863,2538.663981,0,,,,
-647.4639889,2550.028511,0,,,,
-691.3674371,2575.704541,0,,,,
-694.4766662,2587.883554,0,,,,
-683.8925546,2588.850544,0,,,,
-634.7262986,2533.197095,0,,,,
-641.4974062,2593.839503,0,,,,
-492.3924027,2345.195374,-1035,3350,0,,
-476.0723234,2364.017358,-1059.459527,3385.103288,0,,
-202.1504234,2377.152912,-605.733661,3514.003175,0,,
-205.5313929,2403.223096,-597.5695049,3543.350981,0,,
-201.3653335,2429.150913,-555.0171395,3560.691722,0,,
-715.8211441,3862.225277,0,,,,
-699.0898977,3987.800124,-243.6697697,2701.018387,0,,
-720.2237571,4004.8568,0,,,,
-704.2923771,4014.28991,0,,,,
-590.1633031,3849.424588,-84.93197113,2363.163014,0,,
-260.7905274,3777.129784,-73.87969433,2360.609651,0,,
-73.62682411,2364.61711,,,,,
-62.4531949,2372.463077,-20.82375039,3553.911538,-732.100717,4151.949487,0
-62.78888516,2372.452821,0.450235956,3588.22281,-778.4285662,4201.532954,0
-72.33807556,2369.16587,11.75839311,3621.870773,-851.5335628,4263.327057,0
-80.99565904,2355.339545,46.99648824,3611.755648,-850.5784978,4257.910614,0
-70.3903019,2358.570855,64.27355019,3634.851204,-848.7585152,4255.706191,0
-70.69958508,2363.054399,109.212292,3623.031655,-849.0189874,4257.183402,0
-81.37082529,2357.561485,109.6777336,3647.468164,-853.3099682,4302.850458,0
-70.90256515,2372.175477,124.0482926,3651.076163,-783.7949951,4228.979357,0
